,Edeposited,totalInitialE,totalMCPulseCharge,totalDOMHits
bins,100,100,100,100
min,0,0,0,0
max,1000,20000,4000,2500
legend,115.0 GeV -5e-06 eps 250000.0 events 1e2_2e5 ene 50.0 m,115.0 GeV -5e-06 eps 250000.0 events 1e2_2e5 ene 50.0 m,115.0 GeV -5e-06 eps 250000.0 events 1e2_2e5 ene 50.0 m,115.0 GeV -5e-06 eps 250000.0 events 1e2_2e5 ene 50.0 m
color,#444444,#444444,#444444,#444444
weight,,,,
180,1421.3885844802144,1592.4262710481112,112.77498918856145,88
181,636.7009048739483,548.7821459089903,131.51518674469844,121
182,362.6164849909485,493.12293457228157,146.58877121892874,103
183,471.0278696860926,540.8090887647777,125.93751262780279,87
184,727.5701087567578,1521.0119133399571,172.93259319930803,143
185,655.4256761861549,802.4728500681185,111.85394991617795,108
186,153.4996835145294,383.0573777455884,91.89993854588829,83
187,1092.74461872263,1219.0872257312697,126.96869980992051,114
188,785.2655697409587,489.66760483300345,135.57541589438915,116
189,7060.068846182687,8074.344855738213,195.49268087442033,143
190,599.7556318797012,437.92713571120044,156.40398051490774,120
191,349.94226491187874,6188.950441471942,154.99761100110481,126
192,702.736429056459,713.4152800018524,113.77409416541923,96
193,189.47365197930668,235.31588195212862,90.18326251523104,69
194,2768.880132551732,2694.5238507083213,175.6790129908477,127
195,1505.839699536074,1592.7615124362683,147.0028684391291,124
196,474.4149445104872,1146.0125887541044,153.75657478938228,128
197,568.2102798270533,505.36242372907554,125.94698239139689,107
198,591.4247872091855,450.3511578596765,125.84947238425957,122
199,1282.2528980052664,1485.188486955069,221.43878124689218,143
200,603.3472601963108,534.795356522206,112.58130617965799,114
201,467.26553809354226,582.7063764844963,101.50830365216825,92
202,154.46558313732578,909.2177637906163,98.43145806179382,74
203,386.1462542686368,452.156133399757,107.12988660953124,88
204,154.956430627823,513.5851485701901,93.74712543521309,78
205,234.99118847981603,457.50085764589585,108.1367946669925,85
206,160.41902146013987,322.3873500838397,155.1333271054027,114
207,4490.824709914004,3543.7372637325807,248.73702442496142,173
208,813.4309438107247,988.8172338115291,134.5178675053612,121
209,337.5681424506595,274.95591204590403,113.16138882399537,93
210,1913.274042040684,1380.9441733163249,772.0036850567121,257
211,38.600841674931786,432.6327048770702,117.40944002359174,85
212,595.0932452464826,448.9530613436798,221.9873438601935,176
213,835.2558139705338,929.085001889579,148.7347376276739,121
214,2993.077247487711,2959.5751984213935,171.246633259987,114
215,543.8949457339864,544.212117296109,116.5060234169141,103
216,251.22348579018538,412.9769225309135,143.4159810966812,108
217,759.3090035243125,833.536938783936,87.30359189171577,93
218,735.1657367355785,904.6576368905394,142.97693134495057,98
219,638.0418350318007,720.3575111099228,141.809577179607,127
220,2206.464103645132,2507.169996805179,174.51788915070938,99
221,0.0,435.8654196429525,82.9881198645453,82
222,617.9994385434352,501.72729936515566,114.12733777664835,87
223,2876.205910882683,2666.4337662216935,133.12424552507582,94
224,447.6858406364157,494.41551289301447,145.21965439949417,99
225,1789.3081443675494,1971.2187708911488,328.1895835403848,198
226,426.53661683159476,440.9239046809628,122.3135628917662,122
227,151.31673436975075,209.62050454398218,73.5403087757295,70
228,433.69668278055303,379.15187693522057,109.9654923514463,93
229,2159.525312140373,2189.600618778512,155.59387289394,168
230,2209.9361928712297,1901.348678977788,242.16571293100424,135
231,588.7470496231671,477.76668058611403,119.90870284025732,91
232,459.40180590866373,603.4851917236974,90.05321269627893,88
233,478.85060796306925,420.139086774386,103.97509504528716,88
234,1334.9777350454253,959.6050212036084,154.39034531217476,125
235,1427.7893990436185,2198.5619991686012,191.76803972542984,152
236,1858.7419564931834,1709.337410188945,158.32109382218914,126
237,439.42114328056886,506.4013555710037,125.4330101746018,110
238,1250.357911057295,986.4856479114076,118.05030740133952,107
239,790.4468271838521,785.8740254786819,131.2159289449337,124
240,3205.582684313161,3015.6398504741683,622.453011148551,150
241,1144.3382385047485,948.6635012271881,173.75187294045463,118
242,275.5212969139929,336.4980746815711,143.2046474890376,142
243,520.2058231818472,441.6606523941657,136.90229101025034,95
244,945.1732507363985,1016.8804075583014,159.93800047886907,107
245,311.67422277157675,764.4570803261886,126.48341735833674,110
246,330.1519288900509,263.36053646852747,150.62878917064518,146
247,359.8357532934532,418.21156212763253,100.29942877822032,88
248,260.64711418315306,505.29971338140126,144.17265936810873,115
249,1394.651590448707,1295.6449738154731,93.57726323365932,98
250,1217.9622257033811,898.3010306257574,184.28002176611335,129
251,191.20175587318556,1074.9230531675735,95.39106784388423,96
252,2119.768147796131,2282.2006605369074,207.18102741600887,130
253,374.42499724737564,420.10677896276957,110.71439949300839,79
254,510.400783980897,449.1996375020965,156.76732201622508,142
255,583.8866671118202,678.1057452622222,154.12137745937798,138
256,344.3348277637933,454.3469450852974,145.3417359071318,108
257,857.4975367689796,900.5982878010989,104.42957715748344,85
258,1231.729384925427,1124.6997068166795,188.6368365745002,125
259,147.6465177520506,801.607785569006,127.8539890574757,94
260,154.15373797191342,994.4154915891697,109.52327863924438,92
261,448.0321077584657,452.02481902380237,113.27316261315718,102
262,40.67419052466323,956.0382243415218,111.94845846254611,87
263,697.3758411840664,630.7312568214275,133.15224522765493,91
264,316.6155630360365,491.9086088417589,119.87044632673496,106
265,99.1591718353361,188.95697745044492,94.71355029696133,72
266,1228.6810493120493,6160.133106340616,132.6943277885439,114
267,808.2004406382126,895.023812653604,161.17813697992096,133
268,3795.2856208675275,3950.8947872477665,169.51017198315822,148
269,2651.9614926383865,1816.590936202455,147.1263361745514,109
270,637.7632475157463,653.6139800871945,97.4978704485111,107
271,234.760093117628,329.6393795983206,92.30747727875132,77
272,24.47870850095975,1055.0940324095463,66.9214550323668,57
273,931.5523188918603,721.3168623152073,134.10956919514865,112
274,260.10478264379026,1106.9721520590567,141.6910079081863,108
275,887.6557843942026,973.528311727049,118.11255281890044,90
276,2049.2811922211667,2080.417780478128,143.45425959059503,129
277,209.35913151482248,210.0199038296861,77.68395787803456,72
278,193.79597535645254,392.57020752970016,84.81225866192835,76
279,877.8548475781014,1516.146337609358,121.22148119861959,105
280,620.8291889129765,823.9373989507696,111.81866647291463,83
281,46.158398222277015,461.71316924867756,89.61195520020556,81
282,76.67255316936945,647.4061553969264,129.26629988040077,112
283,293.756541108385,346.57516938254093,85.09363985259552,68
284,2005.1759260785684,2089.4412243994843,139.62434142449638,99
285,607.7321757281275,691.9237158491649,129.95079395663925,113
286,1087.0389934572686,1147.4571866624165,84.88144694035873,89
287,199.9651198505656,216.79413984915016,85.64610600238666,85
288,2902.1772191012424,3166.1072889082748,295.5077635691923,116
289,881.8399753327292,5306.349160465411,395.569441589475,190
290,952.065538432367,839.9371628603888,167.38895790544484,121
291,1217.0545954890363,1179.8513481000207,191.5630577795091,127
292,575.2531936864589,545.7652552610894,226.43019586557057,197
293,691.8628143128644,590.8617641172755,111.90889455378056,98
294,227.80908651400995,615.7980697874666,103.12247295511042,100
295,544.5863875459142,420.9148937319376,98.99462110816921,81
296,1136.0977926957535,1246.4607182385346,106.18721956550144,101
297,246.8492365014519,276.8828872493797,86.65861519030295,70
298,0.0,2388.4622972305574,82.8359997458756,82
299,258.2210793638444,411.9600844276549,98.59633092512377,86
300,778.6695844154102,884.8542443897734,73.26217481672575,74
301,306.7596124673214,1417.4065509995498,163.47726895145024,121
302,137.00360388719895,279.64874500649046,137.43361049797386,132
303,467.8126238805682,388.9978746334132,150.52835368583328,141
304,152.41440103255127,3130.59363513996,130.91323946702323,89
305,1172.6806262901277,1147.6073532193407,101.08967144474809,76
306,527.2051186657227,562.6878174331732,138.9298239913769,95
307,574.5492726891101,589.6841283271829,154.51744390992098,118
308,138.7165205364523,238.81971160379476,93.29334054444917,90
309,778.082337251781,866.3386452780935,95.44179492036346,91
310,1223.9131809903736,1421.07241988134,118.80483991632354,106
311,136.88367460755344,251.92400749205524,89.88497329910024,79
312,507.6707028855525,630.9244931539642,94.81389347271761,78
313,1330.74138842463,1252.6878920059683,174.09343830379657,113
314,687.082803281362,572.0533531146486,92.0144509577658,87
315,352.0849794540211,352.23383494989594,133.99598044075537,103
316,1020.0922949478521,1011.5956343256764,186.10792088342714,137
